Northing,Easting,Depth (ft),Formation,Pore pressure,Fracture pressure,Mud pressure (psi),Hole size (in),METERAGE,DRLTIME,WOB,Pump flow rate,Pump pressure,MFVIS,RETSOLID,FAN600,FAN300,MIN10GEL,RPM,MUDLOSSU
1898058,1036646,3728,2,1360.72,2758.72,1517.6688,8.375,149,24,15,350,640,38,6,24,15,5,135,30
1893888,1036902,2508,9,2257.2,2758.8,2336.202,12.25,8,8,21,500,2590,46,40,138,75,4,90,0
1911157,1024154,3729,2,1361.085,2759.46,1440.8856,5.625,35,22,10.5,200,1925,40,6,27,17,3,75,0
1901861,1028091,3729,2,1361.085,2759.46,1440.8856,6.125,18,4,17.5,300,1195,38,3,26,17,3,65,6
1893595,1039396,3729,2,1361.085,2759.46,1518.0759,4.125,53,24,8,152,2275,43,8,39,22,2,75,6
1911340,1016947,2509,7,2258.1,2759.9,2527.5666,12.25,39,17,15,480,2190,65,45,168,93,2,180,128
1927084,1012494,3730,2,1361.45,2760.2,1518.483,8.375,22,24,20,310,590,37,6,29,18,2,110,5
1901163,1028822,2511,7,2259.9,2762.1,2581.5591,12.25,9,3,25,550,2825,80,47,175,95,4,190,0
1908883,1022901,3733,15,2015.82,2762.42,1751.5236,6.125,17,14,9,122,1225,52,11,69,44,6,67.5,15
1897145,1037320,3734,2,1362.91,2763.16,1597.4052,8.375,18,11,17.5,350,1100,38,9,42,27,5,140,6
1893525,1037863,3734,2,1362.91,2763.16,1623.1698,8.375,19,11,14,400,1100,41,7,36,21,3,95,20
1918000,1017807,3735,2,1363.275,2763.9,1456.08975,5.625,51,24,12.5,270,1140,38,2,29,18,2,80,0
1890141,1040558,3735,2,1363.275,2763.9,1520.5185,4.125,63,24,6,160,2250,43,15,31,19,3,65,20
1908883,1022901,3736,15,2017.44,2764.64,1752.9312,6.125,3,3,9,122,1225,53,12,71,45,6,67.5,6
1908883,1022901,3737,15,2017.98,2765.38,1882.3269,6.125,20,15,18,220,2300,52,15,78,50,10,70,16
1901163,1028822,3738,2,1364.37,2766.12,1470.1554,8.375,34,10,17.5,250,385,38,0,33,19,2,65,22
1901163,1028822,2515,7,2263.5,2766.5,2620.3785,12.25,4,8,27.5,450,1900,60,49,206,117,5,110,0
1887965,1044892,3739,2,1364.735,2766.86,1599.5442,8.375,46,12,20,300,550,35,21,28,17,2,190,0
1932633,1009220,3740,2,1365.1,2767.6,1432.233,5.625,55,16,22,250,1350,34,3,36,21,3,105,0
1893815,1040244,3740,2,1365.1,2767.6,1548.36,8.375,86,24,15,420,1415,37,7,29,19,4,160,0
1900266,1034376,3740,2,1365.1,2767.6,1548.36,8.375,34,24,17.5,350,850,43,6,39,24,4,135,30
1934676,1008730,3742,2,1365.83,2769.08,1432.9989,8.375,65,17,12.5,300,450,47,0,59,34,3,70,0
1927084,1012494,3742,2,1365.83,2769.08,1523.3682,8.375,12,11,20,310,590,37,6,28,17,2,110,5
1891823,1039898,3742,2,1365.83,2769.08,1613.7375,8.375,68,19,15,370,965,39,6,41,23,2,130,22
1901163,1028822,2518,7,2266.2,2769.8,2623.5042,12.25,3,1,21,470,2300,69,49,205,117,5,180,0
1901861,1028091,2518,7,2266.2,2769.8,2632.1913,12.25,62,13,15,600,2685,80,48,190,123,35,180,144
1890349,1049982,3744,2,1366.56,2770.56,1550.016,8.375,65,24,22.5,300,600,36,13,24,13,2,75,0
1890803,1042438,3745,2,1366.925,2771.3,1524.5895,8.375,20,9,14,480,1160,37,6,47,28,3,90,10
1906000,1029100,3746,2,1367.29,2772.04,1473.3018,6.125,49,24,17.5,260,2725,37,0,45,29,4,130,36
1891035,1040072,3748,2,1368.02,2773.52,1551.672,5.625,64,24,12.5,221,2175,43,0,40,26,7,92.5,0
1936056,1006641,3748,2,1368.02,2773.52,1629.2556,5.625,32,19,8.5,250,2025,45,9,49,30,3,75,27
1890933,1041897,3749,2,1368.385,2774.26,1474.4817,4.125,102,24,7.5,180,1525,40,10,26,15,2,110,20
1894441,1038408,3750,2,1368.75,2775,1526.625,8.375,24,24,20,350,800,38,6,30,19,2,85,24
1890933,1041897,3750,2,1368.75,2775,1707.75,4.125,1,0.1,7.5,180,1525,42,19,36,20,2,110,80
1891596,1042164,3751,2,1369.115,2775.74,1527.0321,8.375,40,24,25,350,915,40,6,40,24,3,145,30
1920957,1012336,3752,15,2026.08,2776.48,1889.8824,12.25,28,13,28,550,1475,43,18,51,32,9,175,12
1894441,1038408,3755,2,1370.575,2778.7,1528.6605,8.375,5,6,20,350,800,38,6,28,18,2,85,0
1913770,1018319,3755,15,2027.7,2778.7,1761.846,6.125,29,11,13.5,270,1700,50,14,64,40,6,130,0
1896320,1038267,3755,2,1370.575,2778.7,1489.79625,4.125,55,16,6.5,230,2575,39,2,25,15,2,47.5,15
1906792,1028644,3755,2,1370.575,2778.7,1528.6605,4.125,80,17,7.5,151,2650,45,4,44,26,4,90,15
1908883,1022901,2527,3,2274.3,2779.7,2353.9005,12.25,82,19,22.5,550,1410,50,41,110,64,3,180,70
1904100,1025650,3757,2,1371.305,2780.18,1451.7048,8.375,29,23.5,20,260,400,38,8,26,17,4,145,23
1908883,1022901,3351,11,1742.52,2781.33,1572.2892,8.5,56,22,12.5,220,270,44,12,51,30,4,125,22
1896320,1038267,3760,2,1372.4,2782.4,1452.864,4.125,50,17,5.5,185,2735,40,2,23,15,5,65,5
1913770,1018319,2531,3,2277.9,2784.1,1205.0091,8.375,80,22,12.5,250,150,28,7,8,5,1,85,0
1908883,1022901,3763,15,2032.02,2784.62,1895.4231,6.125,26,24,20,220,2300,52,15,79,51,10,70,15
1891596,1042164,3763,2,1373.495,2784.62,1531.9173,8.375,12,9,25,350,915,41,6,46,28,6,145,50
1918000,1017807,3765,2,1374.225,2786.1,1467.78525,5.625,30,15,12.5,270,1140,38,2,33,21,2,80,0
1897071,1038001,3765,2,1374.225,2786.1,1454.796,4.125,42,19,6.5,150,1950,40,2,30,17,3,55,2
1890141,1040558,3767,2,1374.955,2787.58,1559.538,4.125,46,17,7.5,164,1850,43,18,41,25,3,60,0
1900674,1034345,3768,2,1375.32,2788.32,1507.9536,4.125,43,18,6.5,151,2490,45,8,27,17,2,75,8
1927084,1012494,2536,9,2282.4,2789.6,2432.2776,12.25,46,20,17.5,550,2875,54,42,161,91,4,175,80
1911157,1024154,3770,2,1376.05,2789.8,1456.728,5.625,4,4,10.5,163,2225,44,7,30,18,3,72.5,0
1922090,1015363,3770,2,1376.05,2789.8,1443.7215,5.625,51,12,17.5,200,2000,51,2,77,46,3,57.5,0
1896320,1038267,3770,2,1376.05,2789.8,1495.7475,4.125,15,5,6.5,230,2625,38,2,25,15,2,55,10
1900266,1034376,3770,2,1376.05,2789.8,1560.78,8.375,30,24,20,350,865,44,6,43,27,5,140,33
1927084,1012494,3771,2,1376.415,2790.54,1535.1741,8.375,29,24,20,330,750,39,6,29,18,2,75,4
1906792,1028644,3771,2,1376.415,2790.54,1639.2537,4.125,56,22.5,7.5,145,2225,44,15,37,22,1,85,20
1911157,1024154,3772,2,1376.78,2791.28,1457.5008,5.625,2,3,10.5,163,2225,44,7,30,18,3,72.5,20
1911157,1024154,3772.5,2,1376.9625,2791.65,1483.72425,5.625,0.5,4,3,150,1950,40,7,30,18,3,55,20
1891966,1041428,3773,2,1377.145,2792.02,1535.9883,8.375,75,24,20,450,1150,40,8,30,18,2,110,15
1898058,1036646,3773,2,1377.145,2792.02,1535.9883,8.375,45,24,17.5,350,650,36,6,23,14,4,135,30
1911157,1024154,3774,2,1377.51,2792.76,1484.3142,5.625,1.5,6,3,150,1950,40,7,30,18,3,55,0
1893525,1037863,3776,2,1378.24,2794.24,1641.4272,8.375,42,23,15,400,1150,43,8,37,22,3,115,16
1928249,1011699,2543,9,2288.7,2797.3,2368.8045,12.25,67,24,30,600,2825,55,40,134,75,6,190,0
1936056,1006641,2543,7,2288.7,2797.3,2781.15195,12.25,64,24,27.5,420,1950,68,61,277,151,5,185,135
1890141,1040558,3781,2,1380.065,2797.94,1539.2451,4.125,46,24,6,160,2275,43,15,33,20,3,65,24
1887285,1045213,3783,2,1380.795,2799.42,1618.3674,8.5,62,24,15,400,1200,37,6,36,21,2,140,0
1893888,1036902,2545,9,2290.5,2799.5,2370.6675,12.25,37,12,15,600,2625,46,40,142,77,4,140,80
1936056,1006641,3784,2,1381.16,2800.16,1566.576,5.625,36,24,8.5,200,1225,45,9,50,30,3,75,27
1911157,1024154,3785,2,1381.525,2800.9,1488.6405,5.625,11,5,10.5,150,2050,40,7,30,18,6,75,0
1934676,1008730,3785,2,1381.525,2800.9,1449.46575,8.375,43,17,12.5,300,450,47,0,59,34,3,70,0
1904100,1025650,3785,2,1381.525,2800.9,1462.524,8.375,28,20,20,275,410,38,8,28,18,4,145,18
1928249,1011699,3787,2,1382.255,2802.38,1515.5574,8.375,71,24,20,250,480,42,4,39,24,3,165,20
1891035,1040072,3790,2,1383.35,2804.6,1569.06,5.625,42,19,12.5,221,2175,43,0,42,27,8,92.5,0
1901163,1028822,3790,2,1383.35,2804.6,1490.607,8.375,52,24,20,250,415,41,0,38,22,2,65,10
1908883,1022901,3790,15,2046.6,2804.6,1909.023,6.125,27,24,20,220,2300,52,15,81,52,10,70,13
1910015,1018462,2550,7,2295,2805,2604.06,8.375,60,24,12.5,320,1275,66,47,191,105,4,85,90
1933305,1007091,2550,8,2295,2805,2463.3,12.25,125,24,17.5,600,2600,52,43,120,69,3,180,160
1907564,1027946,3791,2,1383.715,2805.34,1517.1582,4.125,79,24,8,130,2050,40,8,44,27,5,72.5,28
1911340,1016947,2551,7,2295.9,2806.1,2534.6736,12.25,42,19,15,480,2200,65,44,164,90,2,180,160
1901861,1028091,2552,7,2296.8,2807.2,2658.9288,12.25,34,8,15,560,2775,55,48,160,91,6,180,125
1915773,1015021,3796,15,2049.84,2809.04,1990.6224,8.375,69,24,20,285,715,53,20,83,50,8,150,0
1890803,1042438,3796,2,1385.54,2809.04,1545.3516,8.375,51,18,11.5,480,1200,37,7,50,30,3,90,17
1927084,1012494,3798,2,1386.27,2810.52,1546.1658,8.375,27,24,20,330,750,39,6,29,18,2,75,7
1890933,1041897,3798,2,1386.27,2810.52,1729.6092,4.125,48,19,7.5,185,1550,43,13,37,21,3,110,20
1913770,1018319,2556,3,2300.4,2811.6,1216.9116,8.375,25,6,12.5,250,150,29,7,8,5,1,85,0
1907900,1028999,3800,2,1387,2812,1520.76,8.375,15,7,17.5,300,300,40,3,28,16,2,75,3
1893595,1039396,3800,2,1387,2812,1546.98,4.125,71,24,10.5,152,2275,44,8,39,22,2,75,6
1893525,1037863,3800,2,1387,2812,1651.86,8.375,24,23,17.5,400,1150,43,8,40,24,3,115,18
1908883,1022901,2556.5,3,2300.85,2812.15,2381.37975,12.25,29.5,11,22.5,550,1435,55,41,111,64,3,180,45
1893400,1039902,3801,2,1387.365,2812.74,1547.3871,8.375,141,24,20,350,750,40,5,33,20,3,180,20
1887146,1046045,3801,2,1387.365,2812.74,1547.3871,8.375,36,6.5,17.5,350,600,38,6,34,21,2,75,40
1921175,1013094,3802,15,2053.08,2813.48,1993.7688,12.25,16,7,22.5,600,1825,42,20,51,31,5,180,0
1893888,1036902,3803,2,1388.095,2814.22,1535.08095,8.5,96,24,22.5,400,950,42,4,49,30,5,150,5
1901163,1028822,3807,2,1389.555,2817.18,1510.42725,8.375,17,14,20,270,450,46,0,44,26,2,65,10
1891823,1039898,3808,2,1389.92,2817.92,1642.2,8.375,66,24,15,370,1015,42,6,43,25,3,130,24
1908883,1022901,2562,3,2305.8,2818.2,1175.5737,8.5,5.5,3,10,300,400,30,14,13,9,4,70,0
1911157,1024154,3809,2,1390.285,2818.66,1498.0797,5.625,24,24,10.5,150,2050,40,7,30,18,6,75,0
1893525,1037863,2566,9,2309.4,2822.6,2390.229,12.25,14,15,27.5,500,2700,54,40,94,54,3,80,0
1898058,1036646,3815,2,1392.475,2823.1,1553.0865,8.375,42,24,15,350,650,38,6,23,14,5,135,30
1901163,1028822,2567,7,2310.3,2823.7,2674.5573,12.25,49,14,25,400,1350,65,49,194,110,4,180,78
1897071,1038001,3816,2,1392.84,2823.84,1474.5024,4.125,51,24,6.5,150,1950,40,2,32,18,3,55,9
1908883,1022901,3817,15,2061.18,2824.58,1922.6229,6.125,27,24,20,220,2300,52,15,79,51,10,70,14
1920957,1012336,3817,15,2061.18,2824.58,1922.6229,12.25,65,24,32.5,550,1460,44,18,47,30,9,175,36
1936056,1006641,3819,2,1393.935,2826.06,1581.066,5.625,35,24,16,200,1225,43,9,53,32,3,75,29
1908883,1022901,3819,15,2062.26,2826.06,1923.6303,6.125,2,2,20,220,2300,54,15,80,52,10,70,30
1890141,1040558,3820,2,1394.3,2826.8,1555.122,4.125,39,16,6,160,2310,43,15,31,19,3,65,16
1893525,1037863,2570.5,9,2313.45,2827.55,2394.42075,12.25,4.5,6,27.5,500,2700,55,40,97,56,3,80,0
1906792,1028644,3822,2,1395.03,2828.28,1661.4234,4.125,51,24,7.5,145,2225,44,15,43,25,2,85,0
1893815,1040244,3822,2,1395.03,2828.28,1582.308,8.375,82,24,22.5,420,1415,38,7,28,18,4,160,0
1901163,1028822,3822,2,1395.03,2828.28,1516.3785,8.375,15,5,13,250,580,47,0,48,28,2,75,10
1901861,1028091,2572,7,2314.8,2829.2,2679.7668,12.25,20,4,15,550,2875,64,49,168,96,7,180,0
1891035,1040072,3828,2,1397.22,2832.72,1584.792,5.625,38,23,12.5,221,2175,43,0,46,30,9,92.5,0
1890349,1049982,3830,2,1397.95,2834.2,1585.62,8.375,86,24,32.5,300,600,36,13,36,21,2,90,0
1891966,1041428,3830,2,1397.95,2834.2,1559.193,8.375,57,24,20,450,1175,40,8,32,19,2,110,16
1901163,1028822,3830,2,1397.95,2834.2,1519.5525,8.375,8,2,13,260,610,47,0,48,28,2,65,20
1934676,1008730,2577,7,2319.3,2834.7,2613.8511,12.25,90,24,27.5,500,2600,60,47,193,106,5,180,150
1893525,1037863,3832,2,1398.68,2835.68,1665.7704,8.375,32,23,17.5,400,1175,45,8,48,29,5,130,19
1891596,1042164,3832,2,1398.68,2835.68,1560.0072,8.375,69,18,15,370,1135,41,6,47,29,5,175,40
1901861,1028091,3833,2,1399.045,2836.42,1481.0712,6.125,104,20,12.5,300,1300,38,3,25,16,3,110,32
1932633,1009220,3834,2,1399.41,2837.16,1468.2303,5.625,94,24,22,250,1425,35,3,38,22,3,105,0
1928249,1011699,3834,2,1399.41,2837.16,1534.3668,8.375,47,24,20,250,480,42,4,40,25,3,150,20
1922090,1015363,3835,2,1399.775,2837.9,1468.61325,5.625,65,16,17.5,200,2000,51,2,80,48,3,57.5,350
1900008,1033297,2581,9,2322.9,2839.1,2493.246,12.25,8,12,20,500,2650,55,42,134,74,7,75,0
1890141,1040558,3837,2,1400.505,2839.38,1588.518,4.125,70,24,7.5,164,1850,44,18,43,26,4,60,0
1921175,1013094,3837,15,2071.98,2839.38,2118.024,12.25,3,3,22.5,400,890,45,20,67,41,10,95,0
1927084,1012494,3839,2,1401.235,2840.86,1562.8569,8.375,41,24,20,310,700,39,6,31,19,2,75,10
1904100,1025650,3839,2,1401.235,2840.86,1483.3896,8.375,54,23,20,275,410,38,8,28,18,4,145,20
1910415,1017902,2583,7,2324.7,2841.3,2602.1142,12.25,88,24,15,450,2000,63,46,155,87,3,180,150
1893888,1036902,3841,2,1401.965,2842.34,1550.41965,8.5,38,19,22.5,400,950,44,3,48,30,5,150,6
1893400,1039902,3841,2,1401.965,2842.34,1563.6711,8.375,40,11,20,350,750,40,5,35,21,3,180,15
1901861,1028091,2585,7,2326.5,2843.5,2693.3115,12.25,13,4,15,580,2800,58,49,176,99,5,180,0
1901163,1028822,3843,2,1402.695,2843.82,1524.71025,8.375,13,5,13,260,610,48,0,51,30,2,75,10
1908883,1022901,3844,15,2075.76,2844.56,1936.2228,6.125,25,24,20,220,2335,53,16,79,51,10,70,20
1927084,1012494,3845,2,1403.425,2845.3,1565.2995,8.375,6,8,20,310,700,39,6,33,20,2,75,5
1934676,1008730,3845,2,1403.425,2845.3,1512.2385,8.375,57,22,17.5,300,515,37,3,31,18,2,140,20
1890933,1041897,3847,2,1404.155,2846.78,1751.9238,4.125,49,12,7.5,185,1550,43,13,40,23,3,110,20
1922090,1015363,3849,2,1404.885,2848.26,1460.6955,5.625,14,8,17.5,200,1825,35,3,20,12,2,57.5,10
1913770,1018319,2590,3,2331,2849,1215.228,8.375,34,6,12.5,250,150,27,7,8,5,1,140,0
1911157,1024154,3851,2,1405.615,2849.74,1514.5983,5.625,42,21,10.5,180,2350,41,7,30,18,3,75,20
1932633,1009220,2591,8,2331.9,2850.1,2744.25765,12.25,86,23,22.5,540,2800,67,52,201,112,7,190,350
1890933,1041897,3852,2,1405.98,2850.48,1754.2008,4.125,5,1,7.5,185,1950,43,14,38,22,3,110,0
1897071,1038001,3852,2,1405.98,2850.48,1488.4128,4.125,36,13,6,150,2000,42,2,35,20,4,55,17
1921175,1013094,3853,15,2080.62,2851.22,2126.856,12.25,16,23,22.5,450,1140,45,20,68,42,10,95,0
1910015,1018462,2593,7,2333.7,2852.3,2647.9716,8.375,43,21,12.5,300,1275,67,47,193,106,4,85,75
1887965,1044892,3857,2,1407.805,2854.18,1650.0246,8.375,118,24,20,300,590,37,21,32,19,3,190,6
1908883,1022901,3857,15,2082.78,2854.18,1942.7709,6.125,13,14,20,220,2335,56,16,80,52,11,70,20
1890803,1042438,3857,2,1407.805,2854.18,1570.1847,8.375,61,22,11,450,1150,37,8,52,31,3,110,24
1891823,1039898,3858,2,1408.17,2854.92,1663.7625,8.375,50,24,15,400,1100,43,6,49,29,3,130,24
1891966,1041428,3859.18,2,1408.6007,2855.7932,1571.072178,8.375,29.18,24,25,450,1250,41,8,37,23,4,115,20
1891966,1041428,3859.5,2,1408.7175,2856.03,1571.20245,8.375,0.32,1,25,450,1250,41,8,36,23,4,115,40
1890933,1041897,3860,2,1408.9,2856.4,1811.112,4.125,7.5,5,6.5,145,2310,49,15,51,29,3,75,0
1901163,1028822,3860,2,1408.9,2856.4,1531.455,8.375,17,19,23.5,250,490,48,0,48,28,2,70,15
1931442,1006121,2597,9,2337.3,2856.7,2508.702,12.25,8,15,17.5,500,2650,50,44,118,66,4,75,0
1893525,1037863,3861,2,1409.265,2857.14,1678.3767,8.375,29,23,17.5,400,1200,45,8,51,31,5,130,20
1927084,1012494,3862,2,1409.63,2857.88,1572.2202,8.375,17,12,22.5,450,1250,39,6,33,20,2,120,6
1907900,1028999,3863,2,1409.995,2858.62,1572.6273,8.375,63,15,12.5,350,1200,38,5,33,20,4,100,12
1928249,1011699,3863,2,1409.995,2858.62,1545.9726,8.375,29,21,20,250,480,42,4,38,24,3,150,20
1893525,1037863,3864,2,1410.36,2859.36,1679.6808,8.375,3,6,17.5,400,1200,45,8,53,32,5,130,4
1900008,1033297,2600,9,2340,2860,2511.6,12.25,19,14,25,600,2600,48,42,114,64,5,135,35
1911340,1016947,2600,7,2340,2860,2583.36,12.25,49,20,15,480,2200,65,44,163,90,2,180,128
1891035,1040072,3867,2,1411.455,2861.58,1627.6203,5.625,39,24,12.5,221,2175,43,0,47,30,10,92.5,0
1936056,1006641,3867,2,1411.455,2861.58,1600.938,5.625,48,24,16,220,1325,43,9,53,32,3,75,26
1936056,1006641,2602,7,2341.8,2862.2,2845.6773,12.25,59,20,22.5,420,2000,67,61,276,150,5,185,135
1911157,1024154,3870,2,1412.55,2863.8,1522.071,5.625,19,12,10.5,180,2500,40,7,30,18,3,75,40
1890141,1040558,3870,2,1412.55,2863.8,1602.18,4.125,33,16,7.5,164,1850,45,18,46,28,4,60,41
1911157,1024154,3871,2,1412.915,2864.54,1522.4643,5.625,1,3,10.5,180,2500,42,7,30,18,3,75,20
1927084,1012494,2606,9,2345.4,2866.6,2499.4146,12.25,70,23,27.5,550,2875,54,42,143,81,4,175,220
1921175,1013094,3875,15,2092.5,2867.5,2165.7375,12.25,16,12,25,650,2100,45,21,76,48,10,180,0
1911157,1024154,3875,2,1414.375,2867.5,1524.0375,5.625,4,4,10.5,180,2500,41,7,31,18,3,75,10
1887146,1046045,3875,2,1414.375,2867.5,1604.25,8.375,74,21,19,300,790,38,8,33,20,2,135,14
1893815,1040244,3878,2,1415.47,2869.72,1605.492,8.375,56,21,22.5,420,1415,41,8,40,25,4,160,0
1908883,1022901,3878,15,2094.12,2869.72,1953.3486,6.125,21,13,12,230,2280,53,15,79,51,11,110,10
1900008,1033297,3544,14,1842.88,2870.64,1540.5768,8.375,80,24,17.5,430,1400,41,8,34,21,3,180,0
1887285,1045213,3880,2,1416.2,2871.2,1659.864,8.5,97,24,17.5,400,1200,37,6,36,21,3,150,0
1891035,1040072,3881,2,1416.565,2871.94,1660.2918,5.625,14,10,12.5,221,2175,46,0,56,35,11,92.5,0
1901163,1028822,3882,2,1416.93,2872.68,1540.1835,8.375,22,24,23.5,250,440,47,0,52,30,3,70,10
1936056,1006641,3882,2,1416.93,2872.68,1593.7551,5.625,15,12,16,220,1325,43,9,50,30,3,75,18
1922090,1015363,3883,2,1417.295,2873.42,1486.99485,5.625,34,16,17.5,200,1825,34,3,21,13,2,57.5,0
1893525,1037863,3884,2,1417.66,2874.16,1688.3748,8.375,20,24,17.5,400,760,47,8,55,35,7,85,18
1893525,1037863,2617,9,2355.3,2878.7,2437.7355,12.25,46.5,16,25,600,2565,54,40,94,54,3,180,40
1911157,1024154,3891,2,1420.215,2879.34,1530.3303,5.625,16,16,10.5,180,2500,40,10,30,17,3,65,10
1915773,1015021,3892,15,2101.68,2880.08,2040.9648,8.375,96,24,15,285,715,53,20,82,49,8,150,0
1921175,1013094,3892.5,15,2101.95,2880.45,2148.66,12.25,16,24,22.5,430,1000,45,20,72,45,8,105,0
1920957,1012336,3893,15,2102.22,2880.82,1987.7658,12.25,76,22,30,550,1460,44,18,46,29,9,175,12
1893815,1040244,3895,2,1421.675,2882.3,1639.4055,8.375,17,11,22.5,420,1415,49,8,55,35,7,160,0
1911157,1024154,3895,2,1421.675,2882.3,1531.9035,5.625,4,4,10.5,145,2150,41,11,29,17,3,70,10
1901163,1028822,3895,2,1421.675,2882.3,1545.34125,8.375,13,13,22.5,250,440,47,0,55,31,4,70,20
1891823,1039898,3895,2,1421.675,2882.3,1679.71875,8.375,37,16,15,400,1100,44,6,49,29,3,130,20
1891596,1042164,3895,2,1421.675,2882.3,1585.6545,8.375,63,24,15,370,1135,42,6,46,29,5,175,36
1928249,1011699,2622,9,2359.8,2884.2,2442.393,12.25,79,23,30,580,2800,55,40,139,79,3,190,0
1891966,1041428,3899,2,1423.135,2885.26,1587.2829,8.375,39.5,21,32.5,300,900,45,8,43,28,5,100,20
1934676,1008730,3899,2,1423.135,2885.26,1533.4767,8.375,54,24,17.5,350,710,37,3,31,18,2,150,23
1911340,1016947,2624,7,2361.6,2886.4,2589.1008,12.25,24,15,15,480,2150,64,44,165,90,2,180,128
1904100,1025650,3901,2,1423.865,2886.74,1507.3464,8.375,62,23,20,260,390,40,8,33,21,4,145,22
1911157,1024154,3902,2,1424.23,2887.48,1534.6566,5.625,7,10,10.5,145,2150,41,10,30,17,3,70,15
1890349,1049982,3902,2,1424.23,2887.48,1615.428,8.375,72,18,32.5,300,620,38,12,33,20,3,100,16
1934676,1008730,2625,7,2362.5,2887.5,2662.5375,12.25,48,10,27.5,500,2600,60,47,193,106,6,180,60
1927084,1012494,3903,2,1424.595,2888.22,1588.9113,8.375,41,23,17.5,450,1250,39,6,35,21,3,120,6
1907900,1028999,3903,2,1424.595,2888.22,1615.842,8.375,40,20,12.5,400,1350,41,4,32,25,5,120,23
1900008,1033297,3566,14,1854.32,2888.46,1562.4429,8.375,22,7,17.5,430,1450,45,9,42,26,3,180,0
1893888,1036902,3904,2,1424.96,2888.96,1575.8496,8.5,63,24,22.5,400,1125,42,3,38,24,3,150,10
1922090,1015363,3910,2,1427.15,2893.4,1497.3345,5.625,27,8,12.5,220,1900,33,3,22,14,2,65,10
1890933,1041897,3910,2,1427.15,2893.4,1834.572,4.125,50,23,8.5,145,2265,49,15,58,33,4,85,15
1892983,1040809,3911,2,1427.515,2894.14,1646.1399,8.375,110,24,15,400,1325,43,6,46,28,4,180,20
1901861,1028091,3911,2,1427.515,2894.14,1511.2104,6.125,78,24,12.5,300,1300,38,3,26,17,3,110,36
1908883,1022901,3913,15,2113.02,2895.62,1970.9781,6.125,35,24,9,230,2280,53,15,78,50,10,100,15
1911157,1024154,3913,2,1428.245,2895.62,1579.48245,5.625,11,16,10.5,153,2200,43,10,37,24,6,70,25
1907900,1028999,3915,2,1428.975,2897.1,1647.8235,8.375,12,6,15,350,1100,40,4,45,27,7,120,8
1893525,1037863,3915,2,1428.975,2897.1,1701.8505,8.375,31,24,17.5,400,690,46,8,52,33,6,85,24
1933305,1007091,2634,8,2370.6,2897.4,2580.7932,12.25,84,20,17.5,600,2725,54,44,122,70,3,180,150
1890803,1042438,3916,2,1429.34,2897.84,1594.2036,8.375,59,24,11,400,1075,37,8,53,31,3,120,24
1891966,1041428,3918,2,1430.07,2899.32,1595.0178,8.375,19,11,32.5,300,900,44,8,42,27,5,100,15
1911157,1024154,3920,2,1430.8,2900.8,1541.736,5.625,7,7,10.5,148,2150,40,8,28,17,4,70,0
1932633,1009220,3921,2,1431.165,2901.54,1501.54695,5.625,87,24,22,250,1425,37,3,37,22,3,105,0
1892983,1040809,3922,2,1431.53,2902.28,1650.7698,8.375,11,5,15,400,1325,45,7,47,29,4,180,15
1893888,1036902,2640,9,2376,2904,2459.16,12.25,95,24,20,600,2590,46,40,128,70,3,180,128
1915773,1015021,3926,15,2120.04,2905.24,2058.7944,8.375,34,8,15,285,715,52,20,88,52,8,150,0
1911157,1024154,3926,2,1432.99,2905.24,1544.0958,5.625,6,8,10.5,148,2150,41,7,28,17,4,70,20
1893525,1037863,3927,2,1433.355,2905.98,1707.0669,8.375,12,24,17.5,400,700,47,8,56,37,7,85,24
1891823,1039898,3929,2,1434.085,2907.46,1694.38125,8.375,34,24,15,400,1100,45,6,56,34,4,140,30
1936056,1006641,3929,2,1434.085,2907.46,1613.05095,5.625,41,24,16,220,1300,43,9,56,33,3,75,30
1928249,1011699,3934,2,1435.91,2911.16,1574.3868,8.375,71,24,20,250,455,42,4,39,24,3,150,20
1901163,1028822,2647,7,2382.3,2911.7,2748.77715,12.25,80,24,20,500,2150,65,49,197,111,4,175,78
1910015,1018462,2651,7,2385.9,2916.1,2707.2012,8.375,58,22,12.5,300,1275,66,47,192,105,4,85,75
1890803,1042438,3942,2,1438.83,2917.08,1604.7882,8.375,26,17,11,450,1200,38,8,54,32,3,120,21
1908883,1022901,3943,15,2129.22,2917.82,1986.0891,6.125,30,24,7,230,2280,52,15,78,50,10,100,15
1910415,1017902,2654,7,2388.6,2919.4,2673.6396,12.25,71,21,15,400,1720,62,46,154,87,3,180,170
1915773,1015021,3947,15,2131.38,2920.78,2069.8068,8.375,21,18,15,285,625,53,19,81,49,8,150,0
1893525,1037863,3947,2,1440.655,2920.78,1770.2295,8.375,20,14,17.5,400,700,45,8,51,33,7,85,18
1891596,1042164,3947,2,1440.655,2920.78,1606.8237,8.375,52,24,15,350,1035,42,6,46,28,5,175,36
1898014,1035395,3608,14,1876.16,2922.48,1468.8168,8.375,37,24,20,300,465,42,6,34,20,2,140,23
1927084,1012494,3954,2,1443.21,2925.96,1609.6734,8.375,51,24,17.5,450,1250,39,6,34,21,3,120,8
1904100,1025650,3954,2,1443.21,2925.96,1527.8256,8.375,53,24,22.5,260,390,40,8,30,19,4,145,20
1900008,1033297,2662,9,2395.8,2928.2,2571.492,12.25,62,22,32.5,600,2750,49,42,112,63,4,180,120
